Date,France,Germany,"Korea, South",US,United Kingdom
2020-05-09,3971.6417276833786,3845.283383777765,404.5314939178378,4851.810084143404,3670.682609411238
2020-05-10,3980.2363320091667,3865.275281509194,405.6432728548347,4924.761161505017,3732.447911838567
2020-05-11,3998.9881959927047,3889.2178169415806,406.95010072814694,5035.346378540032,3792.9463847861084
2020-05-12,4032.891688636145,3916.1322822456837,407.9643551969863,5099.385140573995,3852.531562062175
2020-05-13,4045.239729788704,3946.567708642785,409.8563298792442,5208.390309840752,3907.7417584603695
2020-05-14,4077.320124544856,3970.474437691175,411.5337507315554,5306.208257528428,3965.117349434481
2020-05-15,4101.571922490886,3995.121165342161,412.5285003067632,5400.666715506154,4023.347313778681
2020-05-16,4101.571922490886,4013.776291404384,413.50374498833946,5533.4511505166165,4081.3268583419936
2020-05-17,4123.127373981767,4038.2678580580514,414.12790158454834,5605.057827769482,4135.888909424948
2020-05-18,4138.5241250466825,4053.222991107294,415.04463158523004,5705.996596383756,4178.695961381498
2020-05-19,4161.504350516705,4076.4374633984157,418.1654145662741,5791.436999699437,4222.651998215067
2020-05-20,4187.10432169031,4100.821610900094,419.76481584405917,5882.236876707068,4220.619178817267
2020-05-21,4199.942607652896,4121.446088082129,420.6815458447408,5975.553349873322,4264.560485075489
2020-05-22,4212.627692112348,4141.628953194873,421.7933247817378,6208.572631643364,4318.430199117164
2020-05-23,4223.673520488273,4153.098931535114,422.6515401015249,6311.414708276762,4366.2898384175205
2020-05-24,4225.511938525875,4164.186975112725,423.23668691047067,6392.740340922526,4403.587655194529
2020-05-25,4241.291693348624,4178.700496092676,424.60202946467746,6489.093043547859,4429.542928954833
2020-05-26,4249.457333465638,4195.780141259049,425.77232308256896,6565.500286582297,4491.205117354738
2020-05-27,4264.195318067079,4210.4965650816475,428.19092989287816,6645.490582490833,4527.103529473841
2020-05-28,4325.460599170159,4225.463633592222,429.7708262770317,6743.713360773053,4560.497743784062
2020-05-29,4344.197143003385,4245.097467483685,431.2141884057646,6840.748837386199,4596.263580725048
2020-05-30,4380.214816390067,4256.5077685172655,431.896859682868,6947.0984387977005,4623.397300513062
2020-05-31,4385.959872757572,4264.564204916498,432.93061904533886,7095.227161790918,4653.639171699159
2020-06-01,4392.930541150146,4270.28129089462,434.15942734412494,7190.688632883487,4685.560328474743
2020-06-02,4386.511398168853,4285.43932678651,435.54427479196323,7273.947784786775,4714.78578996194
2020-06-03,4457.045370211509,4298.866720785231,436.92912223980153,7383.47560847783,4747.561320107614
2020-06-04,4423.402320123396,4308.892508304276,437.8263473468517,7468.2906391586575,4776.904626197583
2020-06-05,4441.5566982447135,4321.377000857753,439.30871926284766,7567.942409017141,4806.6751189725965
2020-06-06,4455.528675330487,4333.5392359552625,440.83010096610667,7666.134976060962,4832.689315034287
2020-06-07,4461.549494403633,4340.437932605271,441.7858407540514,7737.856456019743,4853.503617998706
2020-06-08,4468.995087455921,4348.804690999142,443.0536588401005,7828.852706076967,4872.417676743446
2020-06-09,4480.347318838112,4360.871442405993,444.4970209688334,7905.486533399396,4902.423858724002
2020-06-10,4494.043533218245,4367.233043296053,446.2134516084077,7997.340782627146,4921.0433059618135
2020-06-11,4505.824728809211,4373.439483188795,447.6178039498775,8089.678411669276,4942.137489857815
2020-06-12,4523.917826329274,4386.8071998808555,448.9831465040843,8190.390595995559,4967.88653556327
2020-06-13,4535.959464475566,4392.607834088303,450.1729450156073,8297.72206265502,4991.5733007202325
2020-06-14,4543.1139746719,4397.119438471873,451.10917990992056,8373.36496135797,5014.405692507106
2020-06-15,4548.736469836899,4406.345550081662,452.3769979959697,8478.744782016865,5029.3130347576325
2020-06-16,4555.538616576026,4415.094243238161,453.5082818265982,8574.544618979502,5051.80662331154
2020-06-17,4568.070499532345,4428.700669156865,455.18570267890937,8680.286974499188,5071.133138165977
2020-06-18,4579.024407006389,4446.424829235177,456.82411374395747,8787.243821802504,5091.196181787733
